gem_id,gem_parent_id,source_language,target_language,source,target,references
wikilingua_crosslingual-train-2640562,wikilingua_crosslingual-train-2640562,fr,en,"Si vous portez des faux cils plusieurs fois par semaine, ne les retirez pas à chaque fois à la vapeur. En exposant trop souvent votre visage à la vapeur, vous favoriserez les rougeurs, la sensibilité et les boutons. Alternez entre cette méthode et une autre, afin de protéger votre peau .",Avoid using the steam method more than once a week.,['Avoid using the steam method more than once a week.']
wikilingua_crosslingual-train-2640610,wikilingua_crosslingual-train-2640610,fr,en,"Cet endroit devrait être éloigné de la pelouse ou de la cour. Étant donné que vous allez y éliminer les cendres et les restes carbonisés, il est important de rester à l'écart des allées de jardins. En choisissant un emplacement éloigné des allées de jardins, vous éviterez que des empreintes de pas sales ne transfèrent les cendres et autres déchets éliminés sur la pelouse ou à l’intérieur de la maison.",Locate a suitable area to clean your grill.,['Locate a suitable area to clean your grill.']
wikilingua_crosslingual-train-2640654,wikilingua_crosslingual-train-2640654,fr,en,"L'utilisation d'un cuiseur vapeur vous aidera à préserver les saveurs délicates des têtes de violon. Ajoutez de l'eau dans la casserole ou le cuiseur, mais ne les immergez pas. Faites cuire les têtes de violon pendant 10 à 12 minutes, jusqu'à obtenir une texture tendre.",Place fiddleheads in a steamer basket. Bring the water to a boil.,['Place fiddleheads in a steamer basket. Bring the water to a boil.']
wikilingua_crosslingual-train-2640732,wikilingua_crosslingual-train-2640732,fr,en,"Par exemple, si un enfant a réussi à courir 1,5 km en moins de 8 minutes, donnez-lui une récompense. Les enfants y seront sensibles et seront davantage motivés. Au lieu de rester debout sur le bord du terrain avec un chronomètre, lancez-vous sur la piste et courez avec eux. Cela va les motiver à se surpasser.",Mix games into practice sessions. Run with the kid.,['Mix games into practice sessions. Run with the kid.']
wikilingua_crosslingual-train-2640746,wikilingua_crosslingual-train-2640746,fr,en,"Laissez-le y reposer pendant une dizaine de minutes pour qu'il durcisse. Dès qu'il aura assez durci, vous remarquerez qu'il sera brillant à cause de l'huile. Sortez-le du congélateur et dégustez-le . Il est possible de conserver le chocolat au réfrigérateur pendant une semaine dans un contenant hermétique ou 1 mois au congélateur.",Place the chocolate in the freezer for 10 minutes to set.,['Place the chocolate in the freezer for 10 minutes to set.']
wikilingua_crosslingual-train-2640932,wikilingua_crosslingual-train-2640932,fr,en,"Sous Windows 8, faites un clic droit sur le menu Démarrer, puis cliquez sur Exécuter. Vous pouvez aussi accéder à ce menu en appuyant sur les touches WIN + X .  L'invite de commande est un programme vous permettant de contrôler votre ordinateur avec des commande écrites sous forme de texte. Tapez wmic bios get smbiosbiosversion. La suite de lettres et de chiffres suivant SMBBIOSBIOSVersion correspond à la version de votre BIOS .","Click the Start menu, and then click Run. In the Run dialog box, type cmd. The Command Prompt window opens. Write down the BIOS version number.","['Click the Start menu, and then click Run. In the Run dialog box, type cmd. The Command Prompt window opens. Write down the BIOS version number.']"
wikilingua_crosslingual-train-2640992,wikilingua_crosslingual-train-2640992,fr,en,"Lancez l'application, allez à la page Options et sélectionnez Comptes pour faire apparaitre une liste de plateformes de réseaux sociaux.  Entrez juste votre nom d'utilisateur et votre mot de passe Instagram dans les champs correspondants. Vous devez autoriser certaines tâches requises par Flipboard. Touchez le bouton Autoriser. Après l'avoir autorisé, Instagram sera connecté avec succès à Flipboard.",Follow steps 1 to 3 of the first method. Select Instagram. Login to Instagram. Authorize the application.,['Follow steps 1 to 3 of the first method. Select Instagram. Login to Instagram. Authorize the application.']
wikilingua_crosslingual-train-2641194,wikilingua_crosslingual-train-2641194,fr,en,"Si l'on touche trop les boucles, elles ont tendance à frisoter. Une fois que vous avez les cheveux secs, n'y touchez plus pendant le reste de la journée. Évitez d'écraser vos boucles avec des coiffures serrées, des chapeaux et d'autres accessoires qui pourraient les faire frisoter.",Try not to handle your hair too much during the day.,['Try not to handle your hair too much during the day.']
wikilingua_crosslingual-train-2641262,wikilingua_crosslingual-train-2641262,fr,en,"Utilisez votre tasse à mesurer pour verser 4 pancakes dans votre poêle en utilisant chaque fois 60 ml de pâte. Attendez 3 à 4 secondes entre chaque pancake pour savoir où la pâte va s’arrêter et où vous devrez verser le suivant. Espacez-les de 2,5 à 5 cm . Vos pancakes feront approximativement 10 à 15 cm de diamètre.","Pour 4 pancakes into your skillet, leaving 1–2 inches (2.5–5.1 cm) between them.","['Pour 4 pancakes into your skillet, leaving 1–2 inches (2.5–5.1\xa0cm) between them.']"
wikilingua_crosslingual-train-2641354,wikilingua_crosslingual-train-2641354,fr,en,"Lorsqu'une vis est foirée, essayez de la faire sortir avec un autre tournevis. Pour commencer, essayez avec un tournevis court à tête large. Appuyez dessus pendant que vous essayez de la retirer lentement.",Switch screwdrivers.,['Switch screwdrivers.']
wikilingua_crosslingual-train-2641510,wikilingua_crosslingual-train-2641510,fr,en,"Il vous faudra enlever tout ce qu’il y a à l’intérieur du four, en l’occurrence les thermomètres pour fours ou les plaques à pizza. Il est important que vous vous assuriez qu’il ne reste rien à l’intérieur de cet appareil électroménager avant de commencer le nettoyage .",Take out the oven racks.,['Take out the oven racks.']
wikilingua_crosslingual-train-2641892,wikilingua_crosslingual-train-2641892,fr,en,"Elle doit avoir à peu près la même taille que la paume de votre main.   Sur le principe, cette méthode ressemble à celle de la lame de couteau. L'avantage est que vous n'utilisez pas d'ustensile coupant. L'autre avantage, c'est que vous pouvez presser de l'ail n'importe où dans la nature, en camping ou en randonnée. Un petit galet bien lisse marche mieux qu'une pierre avec des arêtes irrégulières. Plus la surface sera lisse, mieux l'ail sera écrasé.",Find a smooth stone.,['Find a smooth stone.']
wikilingua_crosslingual-train-2641902,wikilingua_crosslingual-train-2641902,fr,en,"Sur l'écran d'administration de Google Analytics, sous Voici votre code de suivi, sélectionnez le code dans la case dans son intégralité, puis copiez-le. En haut de l'écran, cliquez sur Modèles pour trouver le code du modèle de votre blog. Dans la case du code du modèle, descendez jusqu'à ce que vous trouviez le tag </body>. Mettez le curseur sur la ligne au-dessus du tag </body>, puis collez-y le code Google Analytics. Cliquez sur le bouton SAUVEGARDER LES CHANGEMENTS.",Get the tracking code. Go to the Template tab. Add the Google Analytics code to the template HTML code. Save your changes.,['Get the tracking code. Go to the Template tab. Add the Google Analytics code to the template HTML code. Save your changes.']
wikilingua_crosslingual-train-2641914,wikilingua_crosslingual-train-2641914,fr,en,"Laissez-la dans la friteuse jusqu'à ce qu'elle soit complètement froide. Elle doit être à température ambiante avant de la manipuler . Si vous vous inquiétez de la voir se renverser dans la poubelle, vous pouvez la mettre au congélateur et attendre qu'elle durcisse avant de la jeter . Les restes de graisses sur les appareils que vous venez d'utiliser pourraient prendre feu la prochaine fois que vous les utiliserez, c'est pourquoi il est important de bien les nettoyer .",Let the oil cool before you dispose of it. Pour the oil into disposable containers and throw them away. Clean the grease from your fryer and the burner.,['Let the oil cool before you dispose of it. Pour the oil into disposable containers and throw them away. Clean the grease from your fryer and the burner.']
wikilingua_crosslingual-train-2641990,wikilingua_crosslingual-train-2641990,fr,en,"Avec de l'eau tiède et un chiffon doux, frottez délicatement l'égratignure. Les égratignures superficielles devraient s'estomper avec cette méthode et c'est la plus douce possible. Ajoutez du liquide vaisselle doux à l'eau pour créer plus de friction si nécessaire. Attention à bien essuyer et sécher le marbre quand vous avez terminé. Il sera à même de réparer le marbre sans l'endommager.","Start with a gentle cleaning. If the previous methods do not remove the scratch, consult with a professional marble cleaner.","['Start with a gentle cleaning. If the previous methods do not remove the scratch, consult with a professional marble cleaner.']"
wikilingua_crosslingual-train-2642036,wikilingua_crosslingual-train-2642036,fr,en,Prenez ses deux extrémités de manière à la tendre à l'horizontale derrière votre cou. Elle doit être parallèle à vos épaules . Toute l'écharpe doit se trouver derrière votre cou. Ne passez pas la tête dans la boucle.,Place the scarf behind your neck.,['Place the scarf behind your neck.']
wikilingua_crosslingual-train-2642078,wikilingua_crosslingual-train-2642078,fr,en,"Lorsque vos ongles ont atteint la longueur désirée, contentez-vous de les limer ou de les couper pour garder leur forme et éviter qu’ils ne deviennent trop longs.",Keep them maintained.,['Keep them maintained.']
wikilingua_crosslingual-train-2642124,wikilingua_crosslingual-train-2642124,fr,en,"Après avoir coloré la perruque, mettez-la quelque part au soleil pour la faire sécher complètement. Cela prend généralement une heure, mais il est possible que vous deviez attendre plus longtemps si la perruque est particulièrement longue ou épaisse .  Si vous ne savez pas si la perruque est complètement sèche ou pas, passez vos mains à travers. Si vos mains se tachent de colorant, attendez un peu plus longtemps.",Set the wig outside to dry. Finished.,['Set the wig outside to dry. Finished.']
wikilingua_crosslingual-train-2642146,wikilingua_crosslingual-train-2642146,fr,en,"Vous pouvez semer à la main, mais un semoir est plus utile, car il vous permettra de couvrir une plus grande surface. Vous devriez semer de sorte à obtenir environ 1 graine tous les 5 à 6 cm2. Le nombre de graines à planter pour 100 m2 de terrain doit être indiqué sur l'emballage. Cela vous donnera une idée de la quantité nécessaire pour les plus grands espaces .",Spread your seeds.,['Spread your seeds.']
wikilingua_crosslingual-train-2642166,wikilingua_crosslingual-train-2642166,fr,en,"Laissez-le pendant 30 secondes. Les saveurs auront ainsi le temps de se mêler les unes aux autres et le dessert refroidira suffisamment pour que vous puissiez le glacer. Pendant qu'il refroidit, faites le glaçage .",Allow the cake to rest for 30 minutes.,['Allow the cake to rest for 30 minutes.']
wikilingua_crosslingual-train-2642286,wikilingua_crosslingual-train-2642286,fr,en,"La majorité des dermatologues pensent que ce n'est nécessaire du moment que vous l'avez fait la veille au soir. Si vous devez vraiment vous nettoyer le visage, utilisez un nettoyant sans savon, car les produits agressifs que contient celui-ci assèchent la peau.",Resist the urge to wash your face in the morning.,['Resist the urge to wash your face in the morning.']
wikilingua_crosslingual-train-2642314,wikilingua_crosslingual-train-2642314,fr,en,"Et imaginez que la fille se trouve devant vous. Pratiquez en ouvrant vos lèvres dans un mouvement circulaire. Vous pouvez aussi utiliser votre langue, comme si vous appuyez doucement la chair d’un fruit doux.",Stand in front of the mirror and pretend like she is front of you.,['Stand in front of the mirror and pretend like she is front of you.']
